[16:47:40] ,332770,0.910,2.717
[16:47:40] ,332780,0.910,2.717
[16:47:40] ,332790,0.910,2.715
[16:47:40] ,332800,0.910,2.715
[16:47:40] ,332810,0.910,2.715
[16:47:40] ,332820,0.910,2.715
[16:47:40] ,332830,0.910,2.715
[16:47:40] ,332840,0.910,2.715
[16:47:40] ,332850,0.910,2.715
[16:47:40] ,332860,0.910,2.717
[16:47:40] ,332870,0.910,2.717
[16:47:40] ,332880,0.910,2.717
[16:47:40] ,332890,0.910,2.717
[16:47:40] ,332900,0.910,2.717
[16:47:40] ,332910,0.910,2.717
[16:47:40] ,332920,0.910,2.717
[16:47:40] ,332930,0.910,2.715
[16:47:40] ,332940,0.910,2.715
[16:47:40] ,332950,0.910,2.717
[16:47:40] ,332960,0.910,2.717
[16:47:40] ,332970,0.910,2.717
[16:47:40] ,332980,0.910,2.717
[16:47:40] ,332990,0.910,2.717
[16:47:40] ,333000,0.910,2.717
[16:47:40] ,333010,0.910,2.717
[16:47:40] ,333020,0.910,2.717
[16:47:40] ,333030,0.910,2.717
[16:47:40] ,333040,0.910,2.717
[16:47:40] ,333050,0.910,2.717
[16:47:40] ,333060,0.910,2.717
[16:47:40] ,333070,0.910,2.717
[16:47:40] ,333080,0.910,2.717
[16:47:40] ,333090,0.910,2.717
[16:47:40] ,333100,0.910,2.717
[16:47:40] ,333110,0.910,2.717
[16:47:40] ,333120,0.910,2.717
[16:47:40] ,333130,0.910,2.717
[16:47:40] ,333140,0.910,2.717
[16:47:40] ,333150,0.910,2.717
[16:47:40] ,333160,0.910,2.717
[16:47:40] ,333170,0.910,2.717
[16:47:40] ,333180,0.910,2.717
[16:47:40] ,333190,0.910,2.717
[16:47:40] ,333200,0.910,2.717
[16:47:40] ,333210,0.910,2.717
[16:47:40] ,333220,0.910,2.717
[16:47:40] ,333230,0.910,2.717
[16:47:40] ,333240,0.910,2.717
[16:47:40] ,333250,0.910,2.717
[16:47:40] ,333260,0.910,2.717
[16:47:40] ,333270,0.910,2.717
[16:47:40] ,333280,0.910,2.717
[16:47:40] ,333290,0.910,2.717
[16:47:40] ,333300,0.910,2.717
[16:47:40] ,333310,0.910,2.717
[16:47:40] ,333320,0.910,2.717
[16:47:40] ,333330,0.910,2.717
[16:47:40] ,333340,0.910,2.717
[16:47:40] ,333350,0.910,2.717
[16:47:40] ,333360,0.910,2.717
[16:47:40] ,333370,0.910,2.717
[16:47:40] ,333380,0.910,2.717
[16:47:40] ,333390,0.910,2.717
[16:47:40] ,333400,0.910,2.717
[16:47:40] ,333410,0.910,2.717
[16:47:40] ,333420,0.910,2.715
[16:47:40] ,333430,0.910,2.715
[16:47:40] ,333440,0.910,2.717
[16:47:40] ,333450,0.910,2.717
[16:47:40] ,333460,0.910,2.715
[16:47:40] ,333470,0.910,2.715
[16:47:40] ,333480,0.910,2.717
[16:47:40] ,333490,0.910,2.715
[16:47:40] ,333500,0.910,2.715
[16:47:40] ,333510,0.910,2.717
[16:47:40] ,333520,0.910,2.717
[16:47:40] ,333530,0.910,2.717
[16:47:40] ,333540,0.910,2.717
[16:47:40] ,333550,0.910,2.717
[16:47:40] ,333560,0.910,2.717
[16:47:40] ,333570,0.910,2.717
[16:47:40] ,333580,0.910,2.717
[16:47:40] ,333590,0.910,2.717
[16:47:40] ,333600,0.910,2.717
[16:47:40] ,333610,0.910,2.717
[16:47:40] ,333620,0.910,2.717
[16:47:40] ,333630,0.910,2.717
[16:47:40] ,333640,0.910,2.717
[16:47:40] ,333650,0.910,2.717
[16:47:40] ,333660,0.910,2.717
[16:47:40] ,333670,0.910,2.717
[16:47:40] ,333680,0.910,2.717
[16:47:40] ,333690,0.910,2.717
[16:47:40] ,333700,0.910,2.717
[16:47:40] ,333710,0.910,2.717
[16:47:40] ,333720,0.910,2.717
[16:47:40] ,333730,0.910,2.717
[16:47:40] ,333740,0.910,2.717
[16:47:40] ,333750,0.910,2.717
[16:47:40] ,333760,0.910,2.717
[16:47:40] ,333770,0.910,2.717
[16:47:40] ,333780,0.910,2.717
[16:47:40] ,333790,0.910,2.717
[16:47:40] ,333800,0.910,2.717
[16:47:40] ,333810,0.910,2.717
[16:47:40] ,333820,0.910,2.717
[16:47:40] ,333830,0.910,2.717
[16:47:40] ,333840,0.910,2.717
